date,Party,sd
2017-10-27,Liberal,2.3825227080135405
2017-10-28,Liberal,2.3357397905365738
2017-10-29,Liberal,2.2913023133686665
2017-10-30,Liberal,2.2824272203102054
2017-10-31,Liberal,2.234547689717883
2017-11-01,Liberal,2.1672512328956413
2017-11-02,Liberal,2.1221874480975185
2017-11-03,Liberal,2.068396234133344
2017-11-04,Liberal,2.0557320673114523
2017-11-05,Liberal,2.044092477950985
2017-11-06,Liberal,1.9908821201200975
2017-11-07,Liberal,1.959893197932325
2017-11-08,Liberal,1.8788840806704763
2017-11-09,Liberal,1.8161960348614279
2017-11-10,Liberal,1.7657092880382745
2017-11-11,Liberal,1.7968990317133102
2017-11-12,Liberal,1.782845817989924
2017-11-13,Liberal,1.8317148986547227
2017-11-14,Liberal,1.8560132677042454
2017-11-15,Liberal,1.865449868191528
2017-11-16,Liberal,1.8809392037026484
2017-11-17,Liberal,1.8959444876831852
2017-11-18,Liberal,1.9059077436688727
2017-11-19,Liberal,1.9153798381728726
2017-11-20,Liberal,1.9302003792539757
2017-11-21,Liberal,1.9373135005263535
2017-11-22,Liberal,1.9593271088418631
2017-11-23,Liberal,1.9797421660096552
2017-11-24,Liberal,1.9991840399655658
2017-11-25,Liberal,1.9699745068834358
2017-11-26,Liberal,1.9685861173093282
2017-11-27,Liberal,1.936825021798382
2017-11-28,Liberal,1.9078361327981945
2017-11-29,Liberal,1.9408728551587404
2017-11-30,Liberal,2.0034425641000233
2017-12-01,Liberal,2.035371262365815
2017-12-02,Liberal,2.0808146443522726
2017-12-03,Liberal,2.1237839382126777
2017-12-04,Liberal,2.086402527377313
2017-12-05,Liberal,2.063863694110283
2017-12-06,Liberal,2.127979403965841
2017-12-07,Liberal,2.1722538374214255
2017-12-08,Liberal,2.193425978207059
2017-12-09,Liberal,2.231048881595951
2017-12-10,Liberal,2.2085767443029996
2017-12-11,Liberal,2.1090182281562133
2017-12-12,Liberal,2.0420396113646744
2017-12-13,Liberal,1.9850515607819368
2017-12-14,Liberal,1.9455963640366682
2017-12-15,Liberal,1.9674440786153393
2017-12-16,Liberal,1.9824641335115314
2017-12-17,Liberal,1.986170900999578
2017-12-18,Liberal,1.9935984099638737
2017-12-19,Liberal,1.9925705857437248
2017-12-20,Liberal,1.9212587183623888
2017-12-21,Liberal,1.8868994757328899
2017-12-22,Liberal,1.8568800314902512
2017-12-23,Liberal,1.790237208605016
2017-12-24,Liberal,1.7180682142205774
2017-12-25,Liberal,1.7142537882666466
2017-12-26,Liberal,1.6737286187918752
2017-12-27,Liberal,1.7023910537443308
2017-12-28,Liberal,1.7687605201282532
2017-12-29,Liberal,1.8293708593387141
2017-12-30,Liberal,1.8879942768846216
2017-12-31,Liberal,1.943672017482203
2018-01-01,Liberal,1.9322599265447604
2018-01-02,Liberal,1.8664815356379372
2018-01-03,Liberal,1.8090100201601047
2018-01-04,Liberal,1.7755235896125516
2018-01-05,Liberal,1.7463568939922394
2018-01-06,Liberal,1.7137507831004524
2018-01-07,Liberal,1.7449641988017333
2018-01-08,Liberal,1.768942020682314
2018-01-09,Liberal,1.7923430209999403
2018-01-10,Liberal,1.8195599305617445
2018-01-11,Liberal,1.855490775701054
2018-01-12,Liberal,1.8903576384072136
2018-01-13,Liberal,1.9281109743469327
2018-01-14,Liberal,1.9449631150332576
2018-01-15,Liberal,1.9638098496756662
2018-01-16,Liberal,1.9704931951621503
2018-01-17,Liberal,1.9232424916003705
2018-01-18,Liberal,1.9109479455553484
2018-01-19,Liberal,1.9024154946782925
2018-01-20,Liberal,1.8877637373771923
2018-01-21,Liberal,1.8557124968637608
2018-01-22,Liberal,1.8953893606236343
2018-01-23,Liberal,1.9028506509731762
2018-01-24,Liberal,1.7854895048224892
2018-01-25,Liberal,1.728824875045855
2018-01-26,Liberal,1.6989225171818567
2018-01-27,Liberal,1.6574850925195137
2018-01-28,Liberal,1.617984110360447
2018-01-29,Liberal,1.6922164371916186
2018-01-30,Liberal,1.7067005975916907
2018-01-31,Liberal,1.7316960375601096
2018-02-01,Liberal,1.759957929614203
2018-02-02,Liberal,1.784635554350904
2018-02-03,Liberal,1.8177706388127217
2018-02-04,Liberal,1.8488673593360798
2018-02-05,Liberal,1.8261037002745488
2018-02-06,Liberal,1.7948282352808094
2018-02-07,Liberal,1.6534418656580763
2018-02-08,Liberal,1.5582302960574912
2018-02-09,Liberal,1.4740268021127787
2018-02-10,Liberal,1.4301311548722522
2018-02-11,Liberal,1.3892421910941055
2018-02-12,Liberal,1.440476651623334
2018-02-13,Liberal,1.4469311166052485
2018-02-14,Liberal,1.4529738161670394
2018-02-15,Liberal,1.461733398333284
2018-02-16,Liberal,1.4676012368266895
2018-02-17,Liberal,1.4914764136370835
2018-02-18,Liberal,1.5138680983190682
2018-02-19,Liberal,1.5095742919708919
2018-02-20,Liberal,1.496891542426975
2018-02-21,Liberal,1.5111754559546415
2018-02-22,Liberal,1.5297929518511728
2018-02-23,Liberal,1.5468309173466097
2018-02-24,Liberal,1.578647294155516
2018-02-25,Liberal,1.8198151581544977
2018-02-26,Liberal,1.9970358439624536
2018-02-27,Liberal,2.1622033135905947
2018-02-28,Liberal,2.1626083994026546
2018-03-01,Liberal,2.2370066300899563
2018-03-02,Liberal,2.1093581072885192
2018-03-03,Liberal,1.9629189539661531
2018-03-04,Liberal,1.852361335855838
2018-03-05,Liberal,1.9158922821760993
2018-03-06,Liberal,1.908789344230501
2018-03-07,Liberal,1.8392967463191383
2018-03-08,Liberal,1.858463856242329
2018-03-09,Liberal,1.8530906416312636
2018-03-10,Liberal,1.795111584847844
2018-03-11,Liberal,2.1363275627127907
2018-03-12,Liberal,2.444353320780461
2018-03-13,Liberal,2.6826801737059287
2018-03-14,Liberal,2.9227664549437042
2018-03-15,Liberal,3.1983337667490273
2018-03-16,Liberal,3.06495545696779
2018-03-17,Liberal,3.013642569049889
2018-03-18,Liberal,2.993817337033012
2018-03-19,Liberal,3.070242270193807
2018-03-20,Liberal,3.1296608047182395
2018-03-21,Liberal,3.1236760741907457
2018-03-22,Liberal,3.1572081692850382
2018-03-23,Liberal,3.195836162521234
2018-03-24,Liberal,3.1301868404725903
2018-03-25,Liberal,3.0882631904454145
2018-03-26,Liberal,3.121879259756965
2018-03-27,Liberal,3.1199434594497206
2018-03-28,Liberal,3.2080243267623496
2018-03-29,Liberal,3.2831834268709086
2018-03-30,Liberal,3.3532192038126967
2018-03-31,Liberal,3.415091291400299
2018-04-01,Liberal,3.474768609144653
2018-04-02,Liberal,3.4541744681783273
2018-04-03,Liberal,3.4459937933867977
2018-04-04,Liberal,3.3115550155747178
2018-04-05,Liberal,3.25293125352554
2018-04-06,Liberal,3.2048763206654045
2018-04-07,Liberal,3.1499524146268767
2018-04-08,Liberal,3.0994588222297055
2018-04-09,Liberal,3.20313001256095
2018-04-10,Liberal,3.236926469170455
2018-04-11,Liberal,3.1713740774998427
2018-04-12,Liberal,3.1615317324060013
2018-04-13,Liberal,3.1561027663870904
2018-04-14,Liberal,3.122042112462517
2018-04-15,Liberal,3.1038536738068987
2018-04-16,Liberal,3.1933845958939457
2018-04-17,Liberal,3.4023112204491666
2018-04-18,Liberal,3.379288662266723
2018-04-19,Liberal,3.4339327825579176
2018-04-20,Liberal,3.47467449673828
2018-04-21,Liberal,3.5014182351766854
2018-04-22,Liberal,3.3503378881776387
2018-04-23,Liberal,3.4382665787505693
2018-04-24,Liberal,3.4569603493698438
2018-04-25,Liberal,3.244129669214211
2018-04-26,Liberal,3.0287089597488563
2018-04-27,Liberal,2.879402782424669
2018-04-28,Liberal,2.7310284335481327
2018-04-29,Liberal,2.591068901042072
2018-04-30,Liberal,2.707070871679797
2018-05-01,Liberal,2.8306751505892302
2018-05-02,Liberal,2.784233925283747
2018-05-03,Liberal,2.793335362161689
2018-05-04,Liberal,2.8041413227300307
2018-05-05,Liberal,2.7305079246420294
2018-05-06,Liberal,2.698450210555468
2018-05-07,Liberal,2.6706262510600305
2018-05-08,Liberal,2.639023584238052
2018-05-09,Liberal,2.613194412685751
2018-05-10,Liberal,2.657647066593971
2018-05-11,Liberal,2.6212553101588876
2018-05-12,Liberal,2.685611424635352
2018-05-13,Liberal,2.8137006771951922
2018-05-14,Liberal,2.863095282745454
2018-05-15,Liberal,2.8933473324879566
2018-05-16,Liberal,2.8671227477484607
2018-05-17,Liberal,2.888417816017033
2018-05-18,Liberal,2.784630906269631
2018-05-19,Liberal,2.7281224543981963
2018-05-20,Liberal,2.6786896266547404
2018-05-21,Liberal,2.72247930263069
2018-05-22,Liberal,2.718095089783898
2018-05-23,Liberal,2.591794674819605
2018-05-24,Liberal,2.544056095186785
2018-05-25,Liberal,2.5030890341582217
2018-05-26,Liberal,2.4633005144990556
2018-05-27,Liberal,2.425954918724428
2018-05-28,Liberal,2.5598894008287743
2018-05-29,Liberal,2.5905984852577304
2018-05-30,Liberal,2.520487372656186
2018-05-31,Liberal,2.493270564059715
2018-06-01,Liberal,2.466699217886423
2018-06-02,Liberal,2.3882386038603136
2018-06-03,Liberal,2.3509376033039735
2018-06-04,Liberal,2.4066313626988807
2018-06-05,Liberal,2.4157372645681314
2018-06-06,Liberal,2.3222280411789606
2018-06-07,Liberal,2.2810700806718427
2018-06-08,Liberal,2.2451374390134253
2018-06-09,Liberal,2.2131652936704422
2018-06-10,Liberal,2.081373290974584
2018-06-11,Liberal,2.1725669444480245
2018-06-12,Liberal,2.193022249547341
2018-06-13,Liberal,2.1391405334116254
2018-06-14,Liberal,2.101280759767799
2018-06-15,Liberal,2.1042362368178553
2018-06-16,Liberal,2.018494909394125
2018-06-17,Liberal,1.9395183899589115
2018-06-18,Liberal,1.9227494333094182
2018-06-19,Liberal,1.8872934149751888
2018-06-20,Liberal,1.8407696894522843
2018-06-21,Liberal,1.7974170317462508
2018-06-22,Liberal,1.7682288132284587
2018-06-23,Liberal,1.7472483772297482
2018-06-24,Liberal,1.726892489062216
2018-06-25,Liberal,1.7804583534797729
2018-06-26,Liberal,1.812685610284705
2018-06-27,Liberal,1.848947350662731
2018-06-28,Liberal,1.889310063960465
2018-06-29,Liberal,1.9275560858874996
2018-06-30,Liberal,1.961011079545678
2018-07-01,Liberal,1.9771325999680862
2018-07-02,Liberal,1.9920442797136624
2018-07-03,Liberal,2.000487874737099
2018-07-04,Liberal,1.9257049315381167
2018-07-05,Liberal,1.8708621904078413
2018-07-06,Liberal,1.8203695767080519
2018-07-07,Liberal,1.7752945544867191
2018-07-08,Liberal,1.7318650993060114
2018-07-09,Liberal,1.7702476624366699
2018-07-10,Liberal,1.7899968651918097
2018-07-11,Liberal,1.7225425018192126
2018-07-12,Liberal,1.8047861042134055
2018-07-13,Liberal,1.895659808593246
2018-07-14,Liberal,1.9668642113952313
2018-07-15,Liberal,2.032992194439681
2018-07-16,Liberal,2.1797283202413817
2018-07-17,Liberal,2.1624148206341745
2018-07-18,Liberal,1.989815166361805
2018-07-19,Liberal,1.8992600947495628
2018-07-20,Liberal,1.8203980191851254
2018-07-21,Liberal,1.7481210130633809
2018-07-22,Liberal,1.6803019030381932
2018-07-23,Liberal,1.7640892023533112
2018-07-24,Liberal,1.7890175118847242
2018-07-25,Liberal,1.732744446009518
2018-07-26,Liberal,1.7132714294115243
2018-07-27,Liberal,1.6962664071149092
2018-07-28,Liberal,1.6599279007024381
2018-07-29,Liberal,1.623897308343731
2018-07-30,Liberal,1.6676066995477048
2018-07-31,Liberal,1.671588684952177
2018-08-01,Liberal,1.631197900592601
2018-08-02,Liberal,1.6298689061477183
2018-08-03,Liberal,1.629618098674036
2018-08-04,Liberal,1.6250096240793919
2018-08-05,Liberal,1.620470458763363
2018-08-06,Liberal,1.6624117368967188
2018-08-07,Liberal,1.6788699307851758
2018-08-08,Liberal,1.7177919679170337
2018-08-09,Liberal,1.7318928559349753
2018-08-10,Liberal,1.7650600034348511
2018-08-11,Liberal,1.7530839486313
2018-08-12,Liberal,1.7401901368983566
2018-08-13,Liberal,1.7088523601179204
2018-08-14,Liberal,1.700601391422935
2018-08-15,Liberal,1.724183168564029
2018-08-16,Liberal,1.693954724780868
2018-08-17,Liberal,1.7040279587441602
2018-08-18,Liberal,1.709280843635185
2018-08-19,Liberal,1.7152715157501839
2018-08-20,Liberal,1.6705219506024762
2018-08-21,Liberal,1.639642539785429
2018-08-22,Liberal,1.6580210125507062
2018-08-23,Liberal,1.6679470406265182
2018-08-24,Liberal,1.6765557142235892
2018-08-25,Liberal,1.646531854835772
2018-08-26,Liberal,1.6935104029098664
2018-08-27,Liberal,1.656067279635608
2018-08-28,Liberal,1.6244526252218918
2018-08-29,Liberal,1.6908662710743605
2018-08-30,Liberal,1.7751498644119437
2018-08-31,Liberal,1.854469156858779
2018-09-01,Liberal,1.9249401628507978
2018-09-02,Liberal,1.993085153089563
2018-09-03,Liberal,1.9569882675921981
2018-09-04,Liberal,1.9384832364598015
2018-09-05,Liberal,1.8418360916997003
2018-09-06,Liberal,1.792107330720846
2018-09-07,Liberal,1.7493218978214
2018-09-08,Liberal,1.7152906899333569
2018-09-09,Liberal,1.6841466543856385
2018-09-10,Liberal,1.7290366757473552
2018-09-11,Liberal,1.7337035844074606
2018-09-12,Liberal,1.6748596284548956
2018-09-13,Liberal,1.6544471227439939
2018-09-14,Liberal,2.1223639260266474
2018-09-15,Liberal,2.3745455539519953
2018-09-16,Liberal,2.643441672665634
2018-09-17,Liberal,2.999998005076555
2018-09-18,Liberal,3.3113414918571693
2018-09-19,Liberal,3.014788056722938
2018-09-20,Liberal,2.9996970449720637
2018-09-21,Liberal,2.967845062336227
2018-09-22,Liberal,2.908078259519533
2018-09-23,Liberal,2.852616358517326
2018-09-24,Liberal,2.771746666663077
2018-09-25,Liberal,2.7086815122447723
2018-09-26,Liberal,2.561786999431232
2018-09-27,Liberal,2.4664768899763594
2018-09-28,Liberal,2.3787658414892414
2018-09-29,Liberal,2.439012586297009
2018-09-30,Liberal,2.4263758423019786
2018-10-01,Liberal,2.5045071749894343
2018-10-02,Liberal,2.5322788196834756
2018-10-03,Liberal,2.495100586157644
2018-10-04,Liberal,2.4908093053663594
2018-10-05,Liberal,2.4239489229955398
2018-10-06,Liberal,2.38648357727433
2018-10-07,Liberal,2.4540790000567507
2018-10-08,Liberal,2.535016498239797
2018-10-09,Liberal,2.5773074317536873
2018-10-10,Liberal,2.623393868203859
2018-10-11,Liberal,2.6628453820200577
2018-10-12,Liberal,2.5978383310670248
2018-10-13,Liberal,2.5783460770689546
2018-10-14,Liberal,2.5610992529634102
2018-10-15,Liberal,2.6016746996239037
2018-10-16,Liberal,2.6198390951682953
2018-10-17,Liberal,2.572222981826406
2018-10-18,Liberal,2.563385604989233
2018-10-19,Liberal,2.5579430671523715
2018-10-20,Liberal,2.552958475992281
2018-10-21,Liberal,2.547779026794158
2018-10-22,Liberal,2.6108966593825347
2018-10-23,Liberal,2.6352833341718522
2018-10-24,Liberal,2.5691218912103535
2018-10-25,Liberal,2.5516777556300707
2018-10-26,Liberal,2.5302257416429916
2018-10-27,Liberal,2.5075745807126752
2018-10-28,Liberal,2.486328346448744
2018-10-29,Liberal,2.546973471451913
2018-10-30,Liberal,2.5580071820631383
2018-10-31,Liberal,2.4776303215266653
2018-11-01,Liberal,2.4443105053603196
2018-11-02,Liberal,2.4146591022022377
2018-11-03,Liberal,2.340772822974632
2018-11-04,Liberal,2.298947872002194
2018-11-05,Liberal,2.355246230071331
2018-11-06,Liberal,2.352608451623044
2018-11-07,Liberal,2.3252111462401013
2018-11-08,Liberal,2.2597145732726256
2018-11-09,Liberal,2.151550762189351
2018-11-10,Liberal,2.0751652121028163
2018-11-11,Liberal,2.0163796203963664
2018-11-12,Liberal,1.9871879009009739
2018-11-13,Liberal,2.0493413262871707
2018-11-14,Liberal,1.9529611620445322
2018-11-15,Liberal,1.808205884290287
2018-11-16,Liberal,1.6788154432383215
2018-11-17,Liberal,1.542589475835532
2018-11-18,Liberal,1.4045544433730976
2018-11-19,Liberal,1.4390213315357403
2018-11-20,Liberal,1.4788569659962392
2018-11-21,Liberal,1.6532201769803745
2018-11-22,Liberal,1.775439639684339
2018-11-23,Liberal,1.8859393796963697
2018-11-24,Liberal,1.9957896779191344
2018-11-25,Liberal,2.1005119745607637
2018-11-26,Liberal,2.1052020648699448
2018-11-27,Liberal,2.1296805717421394
2018-11-28,Liberal,2.0981073969397253
2018-11-29,Liberal,2.095873814456298
2018-11-30,Liberal,2.099031537487223
2018-12-01,Liberal,2.043478441109739
2018-12-02,Liberal,2.0160815198001965
2018-12-03,Liberal,2.053138009230735
2018-12-04,Liberal,2.056602551351425
2018-12-05,Liberal,2.035651162514985
2018-12-06,Liberal,2.0383086271567024
2018-12-07,Liberal,2.0294187061181352
2018-12-08,Liberal,1.9381132116214133
2018-12-09,Liberal,1.890885554341298
2018-12-10,Liberal,2.0116074843780316
2018-12-11,Liberal,2.074997096906357
2018-12-12,Liberal,2.0557270864283685
2018-12-13,Liberal,2.1628154555246626
2018-12-14,Liberal,2.1817438641346047
2018-12-15,Liberal,2.0850324099948203
2018-12-16,Liberal,2.024665965611777
2018-12-17,Liberal,2.052610292149782
2018-12-18,Liberal,2.038415110994308
2018-12-19,Liberal,2.050902692275119
2018-12-20,Liberal,2.049925824434052
2018-12-21,Liberal,2.0466563338080936
2018-12-22,Liberal,2.0495707168886157
2018-12-23,Liberal,2.0515094810449503
2018-12-24,Liberal,2.0668338138528366
2018-12-25,Liberal,2.065822904091215
2018-12-26,Liberal,2.004451591866405
2018-12-27,Liberal,1.9771920895562265
2018-12-28,Liberal,1.9531643593775634
2018-12-29,Liberal,1.9350354632540459
2018-12-30,Liberal,1.9181132119974258
2018-12-31,Liberal,1.8582762401474942
2019-01-01,Liberal,1.8152045833251464
2019-01-02,Liberal,1.7167888576210562
2019-01-03,Liberal,1.6479441233360004
2019-01-04,Liberal,1.5834524514976933
2019-01-05,Liberal,1.6248935565859433
2019-01-06,Liberal,1.6174580872038642
2019-01-07,Liberal,1.6525238381848788
2019-01-08,Liberal,1.6604813155103373
2019-01-09,Liberal,1.6121324028133681
2019-01-10,Liberal,1.592295196654853
2019-01-11,Liberal,1.574285553807583
2019-01-12,Liberal,1.5683458883217443
2019-01-13,Liberal,1.5600785097315213
2019-01-14,Liberal,1.5632237039088812
2019-01-15,Liberal,1.5512079255208944
2019-01-16,Liberal,1.491277854409997
2019-01-17,Liberal,1.4165876772915673
2019-01-18,Liberal,1.3704149664094003
2019-01-19,Liberal,1.3688986461584274
2019-01-20,Liberal,1.3539699460228145
2019-01-21,Liberal,1.370947858878872
2019-01-22,Liberal,1.4021250836515018
2019-01-23,Liberal,1.3521191915880322
2019-01-24,Liberal,1.3268329264173584
2019-01-25,Liberal,1.3024312774727904
2019-01-26,Liberal,1.2860440952934002
2019-01-27,Liberal,1.2696728969695887
2019-01-28,Liberal,1.3075885981229978
2019-01-29,Liberal,1.3170657644702053
2019-01-30,Liberal,1.2790402461451627
2019-01-31,Liberal,1.271314560775729
2019-02-01,Liberal,1.3809662977404609
2019-02-02,Liberal,1.4630502381835275
2019-02-03,Liberal,1.5375224994415257
2019-02-04,Liberal,1.6531499227209476
2019-02-05,Liberal,1.7395009680784987
2019-02-06,Liberal,1.6509833476413047
2019-02-07,Liberal,1.7222512611926653
2019-02-08,Liberal,1.865941790661098
2019-02-09,Liberal,1.9878825093944918
2019-02-10,Liberal,2.10682646101413
2019-02-11,Liberal,2.2817638110446765
2019-02-12,Liberal,2.3181111686644584
2019-02-13,Liberal,2.228429934121566
2019-02-14,Liberal,2.1072202495791488
2019-02-15,Liberal,2.045197632740213
2019-02-16,Liberal,1.9895752800652649
2019-02-17,Liberal,1.9406797530961282
2019-02-18,Liberal,1.9431460442823536
2019-02-19,Liberal,2.002791978812505
2019-02-20,Liberal,2.0645334844867294
2019-02-21,Liberal,2.1265785208171986
2019-02-22,Liberal,2.166565168136108
2019-02-23,Liberal,2.232056006406829
2019-02-24,Liberal,2.2971643981608976
2019-02-25,Liberal,2.237885372953445
2019-02-26,Liberal,2.203717443541273
2019-02-27,Liberal,2.166812723024198
2019-02-28,Liberal,2.2096662059254952
2019-03-01,Liberal,2.242634676966188
2019-03-02,Liberal,2.3432112419092928
2019-03-03,Liberal,2.3506964001248383
2019-03-04,Liberal,2.4072423061133437
2019-03-05,Liberal,2.3703141790978646
2019-03-06,Liberal,2.262225277557358
2019-03-07,Liberal,2.2439994248008284
2019-03-08,Liberal,2.2782361528589794
2019-03-09,Liberal,2.2858749835024685
2019-03-10,Liberal,2.2915121861766794
2019-03-11,Liberal,2.3664353873823103
2019-03-12,Liberal,2.353851107756577
2019-03-13,Liberal,2.303475126159793
2019-03-14,Liberal,2.279676530210033
2019-03-15,Liberal,2.2459024791838824
2019-03-16,Liberal,2.229583218842889
2019-03-17,Liberal,2.205997689913884
2019-03-18,Liberal,2.221440946437693
2019-03-19,Liberal,2.1787049736016333
2019-03-20,Liberal,2.0859665360113633
2019-03-21,Liberal,2.204504009133945
2019-03-22,Liberal,2.259486712724302
2019-03-23,Liberal,2.302767677372533
2019-03-24,Liberal,2.380607559552846
2019-03-25,Liberal,2.4977681350246272
2019-03-26,Liberal,2.394071111377336
2019-03-27,Liberal,2.324399325991181
2019-03-28,Liberal,2.2924631956401647
2019-03-29,Liberal,2.256264365714594
2019-03-30,Liberal,2.2388655118104737
2019-03-31,Liberal,2.223282569505389
2019-04-01,Liberal,2.2180857157971587
2019-04-02,Liberal,2.134154325852628
2019-04-03,Liberal,2.154547824930328
2019-04-04,Liberal,2.15220206915589
2019-04-05,Liberal,2.1472162835400517
2019-04-06,Liberal,2.165482749954273
2019-04-07,Liberal,2.2418145023235043
2019-04-08,Liberal,2.208358429023664
2019-04-09,Liberal,2.2021483768191255
2019-04-10,Liberal,2.143440538285513
2019-04-11,Liberal,2.1197132027993506
