date,Party,sd
2017-10-31,Liberal,2.0609974231743973
2017-11-01,Liberal,1.9824841702622016
2017-11-02,Liberal,1.9318273056544761
2017-11-03,Liberal,1.8788444976524992
2017-11-04,Liberal,1.8662036491381138
2017-11-05,Liberal,1.8541344148598398
2017-11-06,Liberal,1.813547983380144
2017-11-07,Liberal,1.788654369810142
2017-11-08,Liberal,1.6905117617946879
2017-11-09,Liberal,1.6172404476993905
2017-11-10,Liberal,1.5583813609182122
2017-11-11,Liberal,1.5823824877096873
2017-11-12,Liberal,1.560654961375199
2017-11-13,Liberal,1.6174019200947338
2017-11-14,Liberal,1.6459711540492692
2017-11-15,Liberal,1.6461092214046382
2017-11-16,Liberal,1.6566705884238668
2017-11-17,Liberal,1.6673982764702422
2017-11-18,Liberal,1.6736374466354023
2017-11-19,Liberal,1.6795596720067034
2017-11-20,Liberal,1.699253937232815
2017-11-21,Liberal,1.7065575974281493
2017-11-22,Liberal,1.7184439126721802
2017-11-23,Liberal,1.731216004071183
2017-11-24,Liberal,1.7432584682573071
2017-11-25,Liberal,1.7028427424032238
2017-11-26,Liberal,1.6912784159536733
2017-11-27,Liberal,1.6472344945340933
2017-11-28,Liberal,1.6030181404062915
2017-11-29,Liberal,1.6291775128454191
2017-11-30,Liberal,1.6922423872235874
2017-12-01,Liberal,1.7225093172085284
2017-12-02,Liberal,1.7773159445597315
2017-12-03,Liberal,1.8291399496589995
2017-12-04,Liberal,1.7787248855854245
2017-12-05,Liberal,1.7414803839631112
2017-12-06,Liberal,1.805581524160191
2017-12-07,Liberal,1.8464543389667643
2017-12-08,Liberal,1.882817571541516
2017-12-09,Liberal,1.9478334367846366
2017-12-10,Liberal,1.9547672994856211
2017-12-11,Liberal,1.866088625127405
2017-12-12,Liberal,1.808133426220041
2017-12-13,Liberal,1.7358139852342602
2017-12-14,Liberal,1.6836735366756517
2017-12-15,Liberal,1.6914626362152905
2017-12-16,Liberal,1.6970811048742402
2017-12-17,Liberal,1.697108371084018
2017-12-18,Liberal,1.6960773896453127
2017-12-19,Liberal,1.6827432510556686
2017-12-20,Liberal,1.6021935646523584
2017-12-21,Liberal,1.557698555591963
2017-12-22,Liberal,1.5173149945966689
2017-12-23,Liberal,1.480587954292614
2017-12-24,Liberal,1.4404564360361616
2017-12-25,Liberal,1.460350343818877
2017-12-26,Liberal,1.4445882071881369
2017-12-27,Liberal,1.5421497242863407
2017-12-28,Liberal,1.6381639747611403
2017-12-29,Liberal,1.7258466191129425
2017-12-30,Liberal,1.8151502112973854
2017-12-31,Liberal,1.9002398010208421
2018-01-01,Liberal,1.8733332683468684
2018-01-02,Liberal,1.818924557839614
2018-01-03,Liberal,1.7667816183890266
2018-01-04,Liberal,1.7423574505170507
2018-01-05,Liberal,1.7231898033355162
2018-01-06,Liberal,1.7054703682453922
2018-01-07,Liberal,1.7344384436464089
2018-01-08,Liberal,1.7925508172653497
2018-01-09,Liberal,1.842874367799364
2018-01-10,Liberal,1.8953314820227625
2018-01-11,Liberal,1.9537561788391797
2018-01-12,Liberal,2.010358731500916
2018-01-13,Liberal,2.041013607966359
2018-01-14,Liberal,2.0550497647536643
2018-01-15,Liberal,2.0734958333481956
2018-01-16,Liberal,2.0781878205123396
2018-01-17,Liberal,2.02393594110195
2018-01-18,Liberal,2.008555166660906
2018-01-19,Liberal,1.9976533080461618
2018-01-20,Liberal,1.979959237922224
2018-01-21,Liberal,1.9433456863736673
2018-01-22,Liberal,1.986549139980949
2018-01-23,Liberal,1.994331541428307
2018-01-24,Liberal,1.8666678864454291
2018-01-25,Liberal,1.8032348370576343
2018-01-26,Liberal,1.7689993537611675
2018-01-27,Liberal,1.721292609007169
2018-01-28,Liberal,1.6757236640670183
2018-01-29,Liberal,1.756580991324291
2018-01-30,Liberal,1.7743283904458065
2018-01-31,Liberal,1.802761491315938
2018-02-01,Liberal,1.835884446765131
2018-02-02,Liberal,1.8653255552668064
2018-02-03,Liberal,1.9011043639879408
2018-02-04,Liberal,1.9347502809081802
2018-02-05,Liberal,1.9166732628725593
2018-02-06,Liberal,1.8884687247849368
2018-02-07,Liberal,1.7547620414153648
2018-02-08,Liberal,1.663282623321349
2018-02-09,Liberal,1.5820512702302882
2018-02-10,Liberal,1.5378278850906244
2018-02-11,Liberal,1.4963908736371445
2018-02-12,Liberal,1.5459725171501906
2018-02-13,Liberal,1.5546045739898058
2018-02-14,Liberal,1.560157971247476
2018-02-15,Liberal,1.5711116490442358
2018-02-16,Liberal,1.5794484172647083
2018-02-17,Liberal,1.6022649624762426
2018-02-18,Liberal,1.6236993958191293
2018-02-19,Liberal,1.625083759930244
2018-02-20,Liberal,1.615955233168556
2018-02-21,Liberal,1.6270076401349602
2018-02-22,Liberal,1.6458404294404936
2018-02-23,Liberal,1.6634902507683869
2018-02-24,Liberal,1.6929259190664638
2018-02-25,Liberal,1.8491172973422323
2018-02-26,Liberal,1.964980410601407
2018-02-27,Liberal,2.0619806847746984
2018-02-28,Liberal,2.014668771270567
2018-03-01,Liberal,2.0350594877243458
2018-03-02,Liberal,1.9360756727608261
2018-03-03,Liberal,1.799054328115551
2018-03-04,Liberal,1.7081475943205189
2018-03-05,Liberal,1.7720546122189522
2018-03-06,Liberal,1.7723082353625568
2018-03-07,Liberal,1.7061577077107608
2018-03-08,Liberal,1.7332823908841646
2018-03-09,Liberal,1.7297891818174054
2018-03-10,Liberal,1.655775904607656
2018-03-11,Liberal,1.8309695214514832
2018-03-12,Liberal,1.9898495870151804
2018-03-13,Liberal,2.094385525660816
2018-03-14,Liberal,2.198506601322788
2018-03-15,Liberal,2.357404862535639
2018-03-16,Liberal,2.258888056389154
2018-03-17,Liberal,2.2315375197986818
2018-03-18,Liberal,2.219775925816993
2018-03-19,Liberal,2.356853532724107
2018-03-20,Liberal,2.444712702184644
2018-03-21,Liberal,2.458529377885774
2018-03-22,Liberal,2.5094539471268202
2018-03-23,Liberal,2.562892212378773
2018-03-24,Liberal,2.46098688720594
2018-03-25,Liberal,2.412258491119856
2018-03-26,Liberal,2.4438281099993895
2018-03-27,Liberal,2.44033868186745
2018-03-28,Liberal,2.5432818264040606
2018-03-29,Liberal,2.6298341465350075
2018-03-30,Liberal,2.7106416681645946
2018-03-31,Liberal,2.784500528512286
2018-04-01,Liberal,2.8559088448130323
2018-04-02,Liberal,2.8295988122616587
2018-04-03,Liberal,2.81900241528484
2018-04-04,Liberal,2.6890842777604607
2018-04-05,Liberal,2.629255939241081
2018-04-06,Liberal,2.579750493838165
2018-04-07,Liberal,2.525073532006135
2018-04-08,Liberal,2.474751555358109
2018-04-09,Liberal,2.567423991300031
2018-04-10,Liberal,2.5960979509039483
2018-04-11,Liberal,2.534970037852087
2018-04-12,Liberal,2.522653621411361
2018-04-13,Liberal,2.5142496870088538
2018-04-14,Liberal,2.455737908956094
2018-04-15,Liberal,2.421497187115599
2018-04-16,Liberal,2.484134208915071
2018-04-17,Liberal,2.6963776598315947
2018-04-18,Liberal,2.6688739231282836
2018-04-19,Liberal,2.73835554626584
2018-04-20,Liberal,2.7852065753934925
2018-04-21,Liberal,2.8195570136993653
2018-04-22,Liberal,2.652855991147382
2018-04-23,Liberal,2.7295775351947116
2018-04-24,Liberal,2.7438040436677786
2018-04-25,Liberal,2.6128422717322977
2018-04-26,Liberal,2.4772605056936827
2018-04-27,Liberal,2.3883584314082555
2018-04-28,Liberal,2.298856780243372
2018-04-29,Liberal,2.2145473580435935
2018-04-30,Liberal,2.2956818992385566
2018-05-01,Liberal,2.3844212715499356
2018-05-02,Liberal,2.3525232685709794
2018-05-03,Liberal,2.366081496625271
2018-05-04,Liberal,2.3814879614067883
2018-05-05,Liberal,2.3165218067754454
2018-05-06,Liberal,2.289124587087947
2018-05-07,Liberal,2.2983726336590915
2018-05-08,Liberal,2.2920557606897973
2018-05-09,Liberal,2.318052440869697
2018-05-10,Liberal,2.404056355199457
2018-05-11,Liberal,2.438962191383637
2018-05-12,Liberal,2.511155049427768
2018-05-13,Liberal,2.6373653854668477
2018-05-14,Liberal,2.6751426627568375
2018-05-15,Liberal,2.706163849444537
2018-05-16,Liberal,2.6636861378537615
2018-05-17,Liberal,2.667978076455811
2018-05-18,Liberal,2.584275288515806
2018-05-19,Liberal,2.542652802864659
2018-05-20,Liberal,2.5068035825485713
2018-05-21,Liberal,2.5572505275756807
2018-05-22,Liberal,2.56167607129205
2018-05-23,Liberal,2.441571383349644
2018-05-24,Liberal,2.3922090850316264
2018-05-25,Liberal,2.3496594466330105
2018-05-26,Liberal,2.308942524193358
2018-05-27,Liberal,2.270629900876757
2018-05-28,Liberal,2.3736822729664033
2018-05-29,Liberal,2.381514077498498
2018-05-30,Liberal,2.2928168782834186
2018-05-31,Liberal,2.2458092019765874
2018-06-01,Liberal,2.1997835950703473
2018-06-02,Liberal,2.134843556940123
2018-06-03,Liberal,2.102800214106195
2018-06-04,Liberal,2.157523171841288
2018-06-05,Liberal,2.1668261796410477
2018-06-06,Liberal,2.0772126676529674
2018-06-07,Liberal,2.036853810416141
2018-06-08,Liberal,2.0012438924317806
2018-06-09,Liberal,1.971171551388243
2018-06-10,Liberal,1.9255327684757877
2018-06-11,Liberal,2.0295598292765242
2018-06-12,Liberal,2.067417790466621
2018-06-13,Liberal,2.0147362006455447
2018-06-14,Liberal,1.9946973918592277
2018-06-15,Liberal,1.9292997010015456
2018-06-16,Liberal,1.8454082017004005
2018-06-17,Liberal,1.7697618691572399
2018-06-18,Liberal,1.7739191161735213
2018-06-19,Liberal,1.742932988962874
2018-06-20,Liberal,1.697476718016431
2018-06-21,Liberal,1.655948396080478
2018-06-22,Liberal,1.6255901045141818
2018-06-23,Liberal,1.602415094280002
2018-06-24,Liberal,1.5799044301828744
2018-06-25,Liberal,1.6241545732611793
2018-06-26,Liberal,1.6436150887626462
2018-06-27,Liberal,1.654425567247791
2018-06-28,Liberal,1.6754962294918514
2018-06-29,Liberal,1.6955204575599718
2018-06-30,Liberal,1.723813271747003
2018-07-01,Liberal,1.736915181607321
2018-07-02,Liberal,1.7610316324716677
2018-07-03,Liberal,1.7726462443131292
2018-07-04,Liberal,1.6984383962205647
2018-07-05,Liberal,1.6508598886586843
2018-07-06,Liberal,1.6078088037312348
2018-07-07,Liberal,1.5663093800799543
2018-07-08,Liberal,1.5264974043423505
2018-07-09,Liberal,1.5611114320030401
2018-07-10,Liberal,1.5698047586511492
2018-07-11,Liberal,1.4915210703427646
2018-07-12,Liberal,1.6243543357410815
2018-07-13,Liberal,1.6794600725853264
2018-07-14,Liberal,1.7451563499419827
2018-07-15,Liberal,1.806213057624864
2018-07-16,Liberal,1.9433330821525907
2018-07-17,Liberal,1.8587734874842847
2018-07-18,Liberal,1.7078824745872858
2018-07-19,Liberal,1.6144639868641515
2018-07-20,Liberal,1.5317993682610294
2018-07-21,Liberal,1.459102371939844
2018-07-22,Liberal,1.3908655351375898
2018-07-23,Liberal,1.4693169436675169
2018-07-24,Liberal,1.4918290467401172
2018-07-25,Liberal,1.4454017395845695
2018-07-26,Liberal,1.429344262486313
2018-07-27,Liberal,1.415037062088798
2018-07-28,Liberal,1.3863722707949777
2018-07-29,Liberal,1.3577724111312048
2018-07-30,Liberal,1.3964623007996209
2018-07-31,Liberal,1.4018142751711025
2018-08-01,Liberal,1.3689643231045086
2018-08-02,Liberal,1.3687242979458294
2018-08-03,Liberal,1.3694101473104419
2018-08-04,Liberal,1.3658822176038012
2018-08-05,Liberal,1.3623718607140023
2018-08-06,Liberal,1.3994968497114377
2018-08-07,Liberal,1.4143276962095472
2018-08-08,Liberal,1.4620495232575612
2018-08-09,Liberal,1.4914168096548832
2018-08-10,Liberal,1.5304893741919678
2018-08-11,Liberal,1.5380385589374217
2018-08-12,Liberal,1.544133275606741
2018-08-13,Liberal,1.5208392649645337
2018-08-14,Liberal,1.5140241787019817
2018-08-15,Liberal,1.5606818405081477
2018-08-16,Liberal,1.538002528765964
2018-08-17,Liberal,1.5555468686075524
2018-08-18,Liberal,1.5689524141754496
2018-08-19,Liberal,1.583279998063413
2018-08-20,Liberal,1.5324119473022246
2018-08-21,Liberal,1.4992976000728873
2018-08-22,Liberal,1.5184921300865593
2018-08-23,Liberal,1.52807039127419
2018-08-24,Liberal,1.5362842606161178
2018-08-25,Liberal,1.5251334823500176
2018-08-26,Liberal,1.5897001182489492
2018-08-27,Liberal,1.5675170038646027
2018-08-28,Liberal,1.5528042774379998
2018-08-29,Liberal,1.6371643062324488
2018-08-30,Liberal,1.7233948079950046
2018-08-31,Liberal,1.8046441876464865
2018-09-01,Liberal,1.877239684625896
2018-09-02,Liberal,1.9474805027535673
2018-09-03,Liberal,1.911391409140969
2018-09-04,Liberal,1.8921474839202397
2018-09-05,Liberal,1.7934832545696415
2018-09-06,Liberal,1.74185300856339
2018-09-07,Liberal,1.697174881905637
2018-09-08,Liberal,1.662728654310715
2018-09-09,Liberal,1.6311644128295022
2018-09-10,Liberal,1.674775219558759
2018-09-11,Liberal,1.6523687515691647
2018-09-12,Liberal,1.5791091361377863
2018-09-13,Liberal,1.5425334663257655
2018-09-14,Liberal,1.5091379360920614
2018-09-15,Liberal,1.4124032659742367
2018-09-16,Liberal,1.3424568498953326
2018-09-17,Liberal,1.3357250182180453
2018-09-18,Liberal,1.2950967422336725
2018-09-19,Liberal,1.2154084562567644
2018-09-20,Liberal,1.2326439525133126
2018-09-21,Liberal,1.2493153082798178
2018-09-22,Liberal,1.2516945200314396
2018-09-23,Liberal,1.2509146327915581
2018-09-24,Liberal,1.2182896783961041
2018-09-25,Liberal,1.1925593991216696
2018-09-26,Liberal,1.1445928929037297
2018-09-27,Liberal,1.1109157855934093
2018-09-28,Liberal,1.078357876182198
2018-09-29,Liberal,1.1141831740573265
2018-09-30,Liberal,1.1208034633432562
2018-10-01,Liberal,1.150575211048595
2018-10-02,Liberal,1.164647692519814
2018-10-03,Liberal,1.1737593435357119
2018-10-04,Liberal,1.189273788669502
2018-10-05,Liberal,1.2029035189083666
2018-10-06,Liberal,1.215959097519738
2018-10-07,Liberal,1.3957515814694208
2018-10-08,Liberal,1.4977713565286153
2018-10-09,Liberal,1.5820379269957567
2018-10-10,Liberal,1.6318557411436445
2018-10-11,Liberal,1.6940170173575388
2018-10-12,Liberal,1.587229647139704
2018-10-13,Liberal,1.5588359162808283
2018-10-14,Liberal,1.5385053719828445
2018-10-15,Liberal,1.549772167236128
2018-10-16,Liberal,1.5482811694710612
2018-10-17,Liberal,1.517054912099529
2018-10-18,Liberal,1.5077247449211462
2018-10-19,Liberal,1.5007068749782533
2018-10-20,Liberal,1.497148740092977
2018-10-21,Liberal,1.49261307842756
2018-10-22,Liberal,1.5186536827927408
2018-10-23,Liberal,1.5239468588413803
2018-10-24,Liberal,1.4768167101023986
2018-10-25,Liberal,1.4591733254216481
2018-10-26,Liberal,1.4417625556637295
2018-10-27,Liberal,1.4261698762893684
2018-10-28,Liberal,1.4117173502971494
2018-10-29,Liberal,1.431870463842807
2018-10-30,Liberal,1.4222410323654326
2018-10-31,Liberal,1.3662932126694878
2018-11-01,Liberal,1.3350434680293024
2018-11-02,Liberal,1.305451909075317
2018-11-03,Liberal,1.2658766528198455
2018-11-04,Liberal,1.2432546160918774
2018-11-05,Liberal,1.2705301282095154
2018-11-06,Liberal,1.3633739321792249
2018-11-07,Liberal,1.4295567093168917
2018-11-08,Liberal,1.4588637619079317
2018-11-09,Liberal,1.4506131663250221
2018-11-10,Liberal,1.4653848443081665
2018-11-11,Liberal,1.3896890502335677
2018-11-12,Liberal,1.343333587015129
2018-11-13,Liberal,1.3613702957906546
2018-11-14,Liberal,1.34655347129344
2018-11-15,Liberal,1.2994204895641717
2018-11-16,Liberal,1.2766340119449147
2018-11-17,Liberal,1.2524738442910892
2018-11-18,Liberal,1.229937514586567
2018-11-19,Liberal,1.2649917916564928
2018-11-20,Liberal,1.3041760559675513
2018-11-21,Liberal,1.501301997906566
2018-11-22,Liberal,1.642894469385117
2018-11-23,Liberal,1.771854409177972
2018-11-24,Liberal,1.8988716943500255
2018-11-25,Liberal,2.0202943029207994
2018-11-26,Liberal,1.9948553936507807
2018-11-27,Liberal,2.001700261089769
2018-11-28,Liberal,1.9626670664427213
2018-11-29,Liberal,1.9519928309507393
2018-11-30,Liberal,1.947183360234387
2018-12-01,Liberal,1.9060264905528281
2018-12-02,Liberal,1.8842005013237912
2018-12-03,Liberal,1.9169280108904403
2018-12-04,Liberal,1.919006997124391
2018-12-05,Liberal,1.9056973688634848
2018-12-06,Liberal,1.9135446397402887
2018-12-07,Liberal,1.9150817180972186
2018-12-08,Liberal,1.88426083005922
2018-12-09,Liberal,1.8751075100000716
2018-12-10,Liberal,1.9858929968457057
2018-12-11,Liberal,2.056385317295479
2018-12-12,Liberal,2.0371474218146313
2018-12-13,Liberal,2.0964282666830596
2018-12-14,Liberal,2.082602179896951
2018-12-15,Liberal,1.9959371176711742
2018-12-16,Liberal,1.9316428180985894
2018-12-17,Liberal,1.9567193642701088
2018-12-18,Liberal,1.9385255907920491
2018-12-19,Liberal,1.9579086853338015
2018-12-20,Liberal,1.9591599337466632
2018-12-21,Liberal,1.95747863963089
2018-12-22,Liberal,1.962768877092044
2018-12-23,Liberal,1.9668691790794592
2018-12-24,Liberal,1.9800118954674102
2018-12-25,Liberal,1.977834221923327
2018-12-26,Liberal,1.916714701251724
2018-12-27,Liberal,1.8890540168751773
2018-12-28,Liberal,1.8645731048849477
2018-12-29,Liberal,1.8468000190899645
2018-12-30,Liberal,1.830239231549926
2018-12-31,Liberal,1.7964518715052162
2019-01-01,Liberal,1.7686721872695017
2019-01-02,Liberal,1.6813234674340811
2019-01-03,Liberal,1.6277665081488955
2019-01-04,Liberal,1.5780956259054395
2019-01-05,Liberal,1.6069588944290973
2019-01-06,Liberal,1.6010930797013938
2019-01-07,Liberal,1.6406649061356138
2019-01-08,Liberal,1.6510224372269655
2019-01-09,Liberal,1.601133596900013
2019-01-10,Liberal,1.5813262502619871
2019-01-11,Liberal,1.5606951218135576
2019-01-12,Liberal,1.5534769881408337
2019-01-13,Liberal,1.5418211508882138
2019-01-14,Liberal,1.556500680444627
2019-01-15,Liberal,1.5522749417318567
2019-01-16,Liberal,1.4984404238427342
2019-01-17,Liberal,1.4200267399159152
2019-01-18,Liberal,1.3726084977923512
2019-01-19,Liberal,1.3596407898307312
2019-01-20,Liberal,1.3359889565993186
2019-01-21,Liberal,1.345807860575505
2019-01-22,Liberal,1.3797061903327559
2019-01-23,Liberal,1.3298983382490903
2019-01-24,Liberal,1.3046064192719236
2019-01-25,Liberal,1.2800736556801238
2019-01-26,Liberal,1.2673850701027838
2019-01-27,Liberal,1.2547095735274845
2019-01-28,Liberal,1.2971437301386668
2019-01-29,Liberal,1.311103515679217
2019-01-30,Liberal,1.2780977624795355
2019-01-31,Liberal,1.271796251403774
2019-02-01,Liberal,1.3600880193946185
2019-02-02,Liberal,1.429835299809997
2019-02-03,Liberal,1.493322847700219
2019-02-04,Liberal,1.5983946290200315
2019-02-05,Liberal,1.6746759285334636
2019-02-06,Liberal,1.597193294943499
2019-02-07,Liberal,1.6521396249457794
2019-02-08,Liberal,1.7593754684918899
2019-02-09,Liberal,1.8551632130736653
2019-02-10,Liberal,1.9492697711533122
2019-02-11,Liberal,2.101658164280731
2019-02-12,Liberal,2.134010392570766
2019-02-13,Liberal,2.0651784776352238
2019-02-14,Liberal,1.9745908449137848
2019-02-15,Liberal,1.9289569547081311
2019-02-16,Liberal,1.8877653495983595
2019-02-17,Liberal,1.8516769208152133
2019-02-18,Liberal,1.8587669130664224
2019-02-19,Liberal,1.9016875622570502
2019-02-20,Liberal,1.8876197209138739
2019-02-21,Liberal,1.8929841551918265
2019-02-22,Liberal,1.9065469404143873
2019-02-23,Liberal,1.9392713099896866
2019-02-24,Liberal,1.9716719798509375
2019-02-25,Liberal,1.948155947876772
2019-02-26,Liberal,1.932591560641154
2019-02-27,Liberal,1.9010563808657452
2019-02-28,Liberal,1.9618698584536816
2019-03-01,Liberal,2.0061675291855665
2019-03-02,Liberal,2.1217075352867725
2019-03-03,Liberal,2.142313764754911
2019-03-04,Liberal,2.1945190246086126
2019-03-05,Liberal,2.148999381484855
2019-03-06,Liberal,2.047763421560659
2019-03-07,Liberal,2.0274564430148714
2019-03-08,Liberal,2.0631002280511903
2019-03-09,Liberal,2.073337621468596
2019-03-10,Liberal,2.0816784962049244
2019-03-11,Liberal,2.148913712062238
2019-03-12,Liberal,2.136831109882601
2019-03-13,Liberal,2.0867000942710527
2019-03-14,Liberal,2.0617054619977435
2019-03-15,Liberal,2.0591863752494577
2019-03-16,Liberal,2.063407283345367
2019-03-17,Liberal,2.0663972016815153
2019-03-18,Liberal,2.0989845709106567
2019-03-19,Liberal,2.0816267547419853
2019-03-20,Liberal,1.9813145386463222
2019-03-21,Liberal,1.9572275662133012
2019-03-22,Liberal,1.9210274487533994
2019-03-23,Liberal,1.8954127665043465
2019-03-24,Liberal,1.8968529461054213
2019-03-25,Liberal,1.9361685704645766
2019-03-26,Liberal,1.9044600924209019
2019-03-27,Liberal,1.8532630076664003
2019-03-28,Liberal,1.824881822463626
2019-03-29,Liberal,1.7940698428922943
2019-03-30,Liberal,1.7850692368416532
2019-03-31,Liberal,1.7766059354835684
2019-04-01,Liberal,1.7680088059023937
2019-04-02,Liberal,1.687955890885134
2019-04-03,Liberal,1.6960966287490291
2019-04-04,Liberal,1.6834541606250812
2019-04-05,Liberal,1.6679830608661272
2019-04-06,Liberal,1.6829604812851937
2019-04-07,Liberal,1.7492807435318187
2019-04-08,Liberal,1.718877439025522
2019-04-09,Liberal,1.7124829362218605
2019-04-10,Liberal,1.6687395203733453
